ID,pollutant,tissue,concentration,status,outlier,prediction,residual,model_anomaly,final_anomaly_flag
60_05_inksac,Organic_A,inksac,0.379,Detected,no,1.4310112013829648,-2.8039268354643703,False,False
60_05_stomach,Organic_A,stomach,0.361,Detected,no,1.4310112013829648,-2.82192683546437,False,False
65_11_muscle,Organic_A,muscle,0.096,Detected,no,1.2907109049323704,-2.5393700398305246,False,False
65_11_liver,Organic_A,liver,15.709,Detected,no,1.2907109049323704,13.073629960169475,False,False
65_11_inksac,Organic_A,inksac,0.098,Detected,no,1.2907109049323704,-2.537370039830525,False,False
65_11_stomach,Organic_A,stomach,25.0,BLOQ,no,1.2907109049323704,22.364629960169474,False,False
60_13_muscle,Organic_A,muscle,0.035,Detected,no,1.4310112013829648,-3.14792683546437,False,False
65_10_muscle,Organic_A,muscle,0.06,Detected,no,1.2907109049323704,-2.5753700398305246,False,False
60_13_liver,Organic_A,liver,230.516,Detected,no,1.4310112013829648,227.33307316453562,True,True
65_10_liver,Organic_A,liver,0.0,BLOD,no,1.2907109049323704,-2.6353700398305246,False,False
65_10_inksac,Organic_A,inksac,5.0,BLOQ,no,1.2907109049323704,2.3646299601694754,False,False
60_13_stomach,Organic_A,stomach,25.0,BLOQ,no,1.4310112013829648,21.81707316453563,False,False
65_10_stomach,Organic_A,stomach,0.987,Detected,no,1.2907109049323704,-1.6483700398305245,False,False
60_07_muscle,Organic_A,muscle,2.5,BLOQ,no,1.4310112013829648,-0.6829268354643703,False,False
60_07_liver,Organic_A,liver,0.0,BLOD,no,1.4310112013829648,-3.1829268354643703,False,False
60_07_stomach,Organic_A,stomach,0.259,Detected,no,1.4310112013829648,-2.9239268354643704,False,False
65_14_muscle,Organic_A,muscle,0.287,Detected,yes,1.2907109049323704,-2.3483700398305247,False,True
65_14_liver,Organic_A,liver,0.0,BLOD,no,1.2907109049323704,-2.6353700398305246,False,False
65_14_stomach,Organic_A,stomach,25.0,BLOQ,no,1.2907109049323704,22.364629960169474,False,False
28_04_muscle,Organic_A,muscle,1.443,Detected,no,0.8216118277047536,0.1688375569742686,False,False
28_04_liver,Organic_A,liver,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_04_stomach,Organic_A,stomach,4.251,Detected,no,0.8216118277047536,2.976837556974269,False,False
60_02_muscle,Organic_A,muscle,2.5,BLOQ,no,1.4310112013829648,-0.6829268354643703,False,False
60_02_liver,Organic_A,liver,86.712,Detected,no,1.4310112013829648,83.52907316453563,False,False
60_02_stomach,Organic_A,stomach,25.0,BLOQ,no,1.4310112013829648,21.81707316453563,False,False
60_03_muscle,Organic_A,muscle,0.071,Detected,no,1.4310112013829648,-3.11192683546437,False,False
60_04_muscle,Organic_A,muscle,0.032,Detected,no,1.4310112013829648,-3.1509268354643702,False,False
60_03_liver,Organic_A,liver,199.517,Detected,no,1.4310112013829648,196.33407316453562,True,True
60_04_liver,Organic_A,liver,0.0,BLOD,no,1.4310112013829648,-3.1829268354643703,False,False
60_04_inksac,Organic_A,inksac,0.536,Detected,no,1.4310112013829648,-2.6469268354643702,False,False
60_03_stomach,Organic_A,stomach,25.0,BLOQ,no,1.4310112013829648,21.81707316453563,False,False
60_04_stomach,Organic_A,stomach,0.703,Detected,no,1.4310112013829648,-2.4799268354643704,False,False
47_12_muscle,Organic_A,muscle,0.548,Detected,no,0.9769524289061362,-1.1083484828669203,False,False
47_12_liver,Organic_A,liver,67.003,Detected,no,0.9769524289061362,65.34665151713308,False,False
47_12_inksac,Organic_A,inksac,0.365,Detected,no,0.9769524289061362,-1.2913484828669204,False,False
47_12_stomach,Organic_A,stomach,0.476,Detected,no,0.9769524289061362,-1.1803484828669204,False,False
65_13_muscle,Organic_A,muscle,0.12,Detected,no,1.2907109049323704,-2.5153700398305245,False,False
65_13_liver,Organic_A,liver,0.0,BLOD,no,1.2907109049323704,-2.6353700398305246,False,False
65_13_inksac,Organic_A,inksac,0.0,BLOD,no,1.2907109049323704,-2.6353700398305246,False,False
65_13_stomach,Organic_A,stomach,25.0,BLOQ,no,1.2907109049323704,22.364629960169474,False,False
60_06_muscle,Organic_A,muscle,2.5,BLOQ,no,1.4310112013829648,-0.6829268354643703,False,False
60_06_liver,Organic_A,liver,147.836,Detected,no,1.4310112013829648,144.65307316453564,True,True
60_06_inksac,Organic_A,inksac,0.123,Detected,no,1.4310112013829648,-3.0599268354643705,False,False
60_06_stomach,Organic_A,stomach,0.0,BLOD,no,1.4310112013829648,-3.1829268354643703,False,False
49_01_muscle,Organic_A,muscle,0.662,Detected,no,0.44972933084496325,0.09411225080041441,False,False
49_01_liver,Organic_A,liver,0.0,BLOD,no,0.44972933084496325,-0.5678877491995856,False,False
49_01_stomach,Organic_A,stomach,0.501,Detected,no,0.44972933084496325,-0.06688774919958562,False,False
26_15_muscle,Organic_A,muscle,7.865,Detected,no,1.0498804498819447,6.007690494045071,False,False
26_15_liver,Organic_A,liver,28.689,Detected,no,1.0498804498819447,26.83169049404507,False,False
26_15_stomach,Organic_A,stomach,19.225,Detected,yes,1.0498804498819447,17.36769049404507,False,True
28_10_muscle,Organic_A,muscle,2.977,Detected,no,0.8216118277047536,1.7028375569742684,False,False
28_10_liver,Organic_A,liver,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_10_stomach,Organic_A,stomach,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
60_15_muscle,Organic_A,muscle,0.031,Detected,no,1.4310112013829648,-3.15192683546437,False,False
60_15_liver,Organic_A,liver,0.0,BLOD,no,1.4310112013829648,-3.1829268354643703,False,False
60_15_stomach,Organic_A,stomach,25.0,BLOQ,no,1.4310112013829648,21.81707316453563,False,False
47_03_muscle,Organic_A,muscle,2.313,Detected,no,0.9769524289061362,0.6566515171330798,False,False
47_03_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_03_inksac,Organic_A,inksac,3.488,Detected,no,0.9769524289061362,1.8316515171330796,False,False
47_03_stomach,Organic_A,stomach,9.084,Detected,yes,0.9769524289061362,7.4276515171330795,False,True
28_08_muscle,Organic_A,muscle,0.365,Detected,no,0.8216118277047536,-0.9091624430257315,False,False
28_08_liver,Organic_A,liver,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_08_stomach,Organic_A,stomach,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
26_07_muscle,Organic_A,muscle,4.866,Detected,no,1.0498804498819447,3.0086904940450703,False,False
26_07_liver,Organic_A,liver,3.971,Detected,no,1.0498804498819447,2.1136904940450707,False,False
26_07_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
65_03_muscle,Organic_A,muscle,2.5,BLOQ,no,1.2907109049323704,-0.13537003983052465,False,False
65_03_liver,Organic_A,liver,38.1,Detected,no,1.2907109049323704,35.464629960169475,False,False
65_03_inksac,Organic_A,inksac,0.0,BLOD,no,1.2907109049323704,-2.6353700398305246,False,False
65_03_stomach,Organic_A,stomach,25.0,BLOQ,no,1.2907109049323704,22.364629960169474,False,False
65_04_muscle,Organic_A,muscle,2.5,BLOQ,,1.2907109049323704,-0.13537003983052465,False,False
65_04_liver,Organic_A,liver,340.685,Detected,no,1.2907109049323704,338.04962996016945,True,True
65_04_inksac,Organic_A,inksac,0.188,Detected,no,1.2907109049323704,-2.4473700398305245,False,False
65_04_stomach,Organic_A,stomach,25.0,BLOQ,no,1.2907109049323704,22.364629960169474,False,False
26_03_muscle,Organic_A,muscle,4.204,Detected,no,1.0498804498819447,2.3466904940450704,False,False
26_03_liver,Organic_A,liver,5.842,Detected,no,1.0498804498819447,3.9846904940450703,False,False
26_03_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
28_11_muscle,Organic_A,muscle,0.344,Detected,no,0.8216118277047536,-0.9301624430257315,False,False
28_11_liver,Organic_A,liver,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_11_stomach,Organic_A,stomach,0.826,Detected,no,0.8216118277047536,-0.4481624430257315,False,False
47_07_muscle,Organic_A,muscle,0.868,Detected,no,0.9769524289061362,-0.7883484828669204,False,False
47_07_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_07_inksac,Organic_A,inksac,3.58,Detected,no,0.9769524289061362,1.9236515171330797,False,False
47_07_stomach,Organic_A,stomach,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
26_09_muscle,Organic_A,muscle,8.695,Detected,yes,1.0498804498819447,6.837690494045071,False,True
26_09_liver,Organic_A,liver,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_09_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
65_05_muscle,Organic_A,muscle,2.5,BLOQ,no,1.2907109049323704,-0.13537003983052465,False,False
65_05_liver,Organic_A,liver,0.0,BLOD,no,1.2907109049323704,-2.6353700398305246,False,False
65_05_stomach,Organic_A,stomach,1.255,Detected,no,1.2907109049323704,-1.3803700398305248,False,False
26_08_muscle,Organic_A,muscle,1.822,Detected,no,1.0498804498819447,-0.03530950595492932,False,False
26_08_liver,Organic_A,liver,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_08_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
47_02_muscle,Organic_A,muscle,2.473,Detected,no,0.9769524289061362,0.8166515171330795,False,False
47_02_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_02_inksac,Organic_A,inksac,0.768,Detected,no,0.9769524289061362,-0.8883484828669204,False,False
47_02_stomach,Organic_A,stomach,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
28_05_muscle,Organic_A,muscle,2.435,Detected,no,0.8216118277047536,1.1608375569742686,False,False
28_05_liver,Organic_A,liver,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_05_stomach,Organic_A,stomach,2.017,Detected,no,0.8216118277047536,0.7428375569742685,False,False
26_04_muscle,Organic_A,muscle,0.728,Detected,no,1.0498804498819447,-1.1293095059549294,False,False
26_04_liver,Organic_A,liver,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_04_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
47_13_muscle,Organic_A,muscle,1.155,Detected,no,0.9769524289061362,-0.5013484828669204,False,False
47_14_muscle,Organic_A,muscle,2.95,Detected,no,0.9769524289061362,1.2936515171330798,False,False
47_13_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_14_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_13_inksac,Organic_A,inksac,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_14_inksac,Organic_A,inksac,0.346,Detected,no,0.9769524289061362,-1.3103484828669205,False,False
47_13_stomach,Organic_A,stomach,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_14_stomach,Organic_A,stomach,1.641,Detected,no,0.9769524289061362,-0.015348482866920365,False,False
28_03_muscle,Organic_A,muscle,2.547,Detected,no,0.8216118277047536,1.2728375569742687,False,False
28_03_liver,Organic_A,liver,5.914,Detected,no,0.8216118277047536,4.6398375569742685,False,False
28_03_stomach,Organic_A,stomach,4.988,Detected,no,0.8216118277047536,3.713837556974269,False,False
28_02_muscle,Organic_A,muscle,2.999,Detected,no,0.8216118277047536,1.7248375569742687,False,False
28_02_liver,Organic_A,liver,27.416,Detected,no,0.8216118277047536,26.14183755697427,False,False
28_02_stomach,Organic_A,stomach,12.147,Detected,no,0.8216118277047536,10.872837556974268,False,False
49_05_muscle,Organic_A,muscle,0.938,Detected,no,0.44972933084496325,0.3701122508004143,False,False
49_05_liver,Organic_A,liver,0.0,BLOD,no,0.44972933084496325,-0.5678877491995856,False,False
49_05_inksac,Organic_A,inksac,0.377,Detected,no,0.44972933084496325,-0.19088774919958562,False,False
49_05_stomach,Organic_A,stomach,0.938,Detected,no,0.44972933084496325,0.3701122508004143,False,False
28_06_muscle,Organic_A,muscle,0.424,Detected,no,0.8216118277047536,-0.8501624430257315,False,False
28_06_liver,Organic_A,liver,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_06_stomach,Organic_A,stomach,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_09_muscle,Organic_A,muscle,0.49,Detected,no,0.8216118277047536,-0.7841624430257315,False,False
28_09_liver,Organic_A,liver,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_09_stomach,Organic_A,stomach,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
49_02_muscle,Organic_A,muscle,0.377,Detected,no,0.44972933084496325,-0.19088774919958562,False,False
49_02_liver,Organic_A,liver,253.202,Detected,yes,0.44972933084496325,252.6341122508004,True,True
49_02_inksac,Organic_A,inksac,0.339,Detected,no,0.44972933084496325,-0.2288877491995856,False,False
49_02_stomach,Organic_A,stomach,0.0,BLOD,no,0.44972933084496325,-0.5678877491995856,False,False
28_14_muscle,Organic_A,muscle,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_14_liver,Organic_A,liver,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_14_stomach,Organic_A,stomach,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
26_06_muscle,Organic_A,muscle,3.375,Detected,no,1.0498804498819447,1.5176904940450706,False,False
26_06_liver,Organic_A,liver,3.617,Detected,no,1.0498804498819447,1.7596904940450706,False,False
26_06_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
47_05_muscle,Organic_A,muscle,2.769,Detected,no,0.9769524289061362,1.1126515171330797,False,False
47_05_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_05_inksac,Organic_A,inksac,5.817,Detected,yes,0.9769524289061362,4.16065151713308,False,True
47_05_stomach,Organic_A,stomach,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
28_13_muscle,Organic_A,muscle,1.046,Detected,no,0.8216118277047536,-0.2281624430257314,False,False
28_13_liver,Organic_A,liver,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_13_stomach,Organic_A,stomach,11.171,Detected,no,0.8216118277047536,9.896837556974267,False,False
28_01_muscle,Organic_A,muscle,9.72,Detected,yes,0.8216118277047536,8.445837556974269,False,True
28_01_liver,Organic_A,liver,88.792,Detected,no,0.8216118277047536,87.51783755697427,False,False
28_01_stomach,Organic_A,stomach,12.118,Detected,no,0.8216118277047536,10.843837556974268,False,False
26_12_muscle,Organic_A,muscle,1.013,Detected,no,1.0498804498819447,-0.8443095059549295,False,False
26_12_liver,Organic_A,liver,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_12_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
47_06_muscle,Organic_A,muscle,5.025,Detected,yes,0.9769524289061362,3.36865151713308,False,True
47_06_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_06_inksac,Organic_A,inksac,0.699,Detected,no,0.9769524289061362,-0.9573484828669204,False,False
47_06_stomach,Organic_A,stomach,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
26_05_muscle,Organic_A,muscle,3.674,Detected,no,1.0498804498819447,1.8166904940450705,False,False
26_05_liver,Organic_A,liver,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_05_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
28_07_muscle,Organic_A,muscle,0.084,Detected,no,0.8216118277047536,-1.1901624430257314,False,False
28_07_liver,Organic_A,liver,153.579,Detected,yes,0.8216118277047536,152.30483755697426,True,True
28_07_stomach,Organic_A,stomach,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
47_08_muscle,Organic_A,muscle,2.374,Detected,no,0.9769524289061362,0.7176515171330797,False,False
47_09_muscle,Organic_A,muscle,1.505,Detected,no,0.9769524289061362,-0.1513484828669205,False,False
47_08_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_09_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_08_inksac,Organic_A,inksac,3.628,Detected,no,0.9769524289061362,1.9716515171330797,False,False
47_09_inksac,Organic_A,inksac,0.688,Detected,no,0.9769524289061362,-0.9683484828669204,False,False
47_08_stomach,Organic_A,stomach,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_09_stomach,Organic_A,stomach,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
26_13_muscle,Organic_A,muscle,0.283,Detected,no,1.0498804498819447,-1.5743095059549295,False,False
26_13_liver,Organic_A,liver,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_13_stomach,Organic_A,stomach,1.528,Detected,no,1.0498804498819447,-0.32930950595492936,False,False
47_15_muscle,Organic_A,muscle,6.595,Detected,yes,0.9769524289061362,4.93865151713308,False,True
47_15_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_15_inksac,Organic_A,inksac,0.268,Detected,no,0.9769524289061362,-1.3883484828669204,False,False
47_15_stomach,Organic_A,stomach,0.659,Detected,no,0.9769524289061362,-0.9973484828669203,False,False
26_14_muscle,Organic_A,muscle,0.852,Detected,no,1.0498804498819447,-1.0053095059549295,False,False
26_14_liver,Organic_A,liver,395.648,Detected,yes,1.0498804498819447,393.7906904940451,True,True
26_14_stomach,Organic_A,stomach,1.394,Detected,no,1.0498804498819447,-0.4633095059549295,False,False
47_10_muscle,Organic_A,muscle,3.778,Detected,no,0.9769524289061362,2.1216515171330794,False,False
47_10_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_10_inksac,Organic_A,inksac,0.261,Detected,no,0.9769524289061362,-1.3953484828669205,False,False
47_10_stomach,Organic_A,stomach,0.948,Detected,no,0.9769524289061362,-0.7083484828669204,False,False
26_02_muscle,Organic_A,muscle,10.124,Detected,yes,1.0498804498819447,8.266690494045072,False,True
26_02_liver,Organic_A,liver,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_02_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_10_muscle,Organic_A,muscle,1.253,Detected,no,1.0498804498819447,-0.6043095059549295,False,False
26_10_liver,Organic_A,liver,4.73,Detected,no,1.0498804498819447,2.872690494045071,False,False
26_10_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_11_muscle,Organic_A,muscle,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_11_liver,Organic_A,liver,4.034,Detected,no,1.0498804498819447,2.1766904940450704,False,False
26_11_stomach,Organic_A,stomach,1.493,Detected,no,1.0498804498819447,-0.3643095059549293,False,False
28_15_muscle,Organic_A,muscle,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
28_15_liver,Organic_A,liver,13.229,Detected,no,0.8216118277047536,11.954837556974267,False,False
28_15_stomach,Organic_A,stomach,0.0,BLOD,no,0.8216118277047536,-1.2741624430257315,False,False
47_01_muscle,Organic_A,muscle,2.397,Detected,no,0.9769524289061362,0.7406515171330794,False,False
47_01_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_01_inksac,Organic_A,inksac,3.975,Detected,no,0.9769524289061362,2.3186515171330795,False,False
47_01_stomach,Organic_A,stomach,3.035,Detected,no,0.9769524289061362,1.3786515171330798,False,False
49_04_muscle,Organic_A,muscle,0.447,Detected,no,0.44972933084496325,-0.12088774919958561,False,False
49_04_liver,Organic_A,liver,0.0,BLOD,no,0.44972933084496325,-0.5678877491995856,False,False
49_04_inksac,Organic_A,inksac,0.233,Detected,no,0.44972933084496325,-0.33488774919958564,False,False
49_04_stomach,Organic_A,stomach,0.355,Detected,no,0.44972933084496325,-0.21288774919958564,False,False
26_01_muscle,Organic_A,muscle,3.138,Detected,no,1.0498804498819447,1.2806904940450705,False,False
26_01_liver,Organic_A,liver,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
26_01_stomach,Organic_A,stomach,0.0,BLOD,no,1.0498804498819447,-1.8573095059549294,False,False
49_03_muscle,Organic_A,muscle,0.483,Detected,no,0.44972933084496325,-0.08488774919958564,False,False
49_03_liver,Organic_A,liver,0.0,BLOD,no,0.44972933084496325,-0.5678877491995856,False,False
49_03_inksac,Organic_A,inksac,0.3,Detected,no,0.44972933084496325,-0.26788774919958563,False,False
49_03_stomach,Organic_A,stomach,0.657,Detected,no,0.44972933084496325,0.0891122508004144,False,False
47_04_muscle,Organic_A,muscle,4.533,Detected,yes,0.9769524289061362,2.87665151713308,False,True
47_11_muscle,Organic_A,muscle,0.259,Detected,no,0.9769524289061362,-1.3973484828669203,False,False
47_04_liver,Organic_A,liver,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_11_liver,Organic_A,liver,4.004,Detected,no,0.9769524289061362,2.3476515171330794,False,False
47_04_inksac,Organic_A,inksac,1.996,Detected,no,0.9769524289061362,0.3396515171330796,False,False
47_11_inksac,Organic_A,inksac,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_04_stomach,Organic_A,stomach,0.0,BLOD,no,0.9769524289061362,-1.6563484828669204,False,False
47_11_stomach,Organic_A,stomach,0.637,Detected,no,0.9769524289061362,-1.0193484828669204,False,False
60_10_inksac,Organic_A,inksac,0.264,Detected,no,1.4310112013829648,-2.9189268354643705,False,False
65_08_inksac,Organic_A,inksac,5.0,BLOQ,no,1.2907109049323704,2.3646299601694754,False,False
65_01_inksac,Organic_A,inksac,0.368,Detected,no,1.2907109049323704,-2.2673700398305248,False,False
60_15_inksac,Organic_A,inksac,0.091,Detected,no,1.3380868395374037,-2.720744047070884,False,False
60_07_inksac,Organic_A,inksac,4.883,Detected,yes,1.4310112013829648,1.7000731645356297,False,True
65_14_inksac,Organic_A,inksac,4.754,Detected,yes,1.2907109049323704,2.118629960169475,False,True
60_03_inksac,Organic_A,inksac,0.234,Detected,no,1.4310112013829648,-2.9489268354643703,False,False
49_01_inksac,Organic_A,inksac,0.238,Detected,no,0.44972933084496325,-0.32988774919958563,False,False
65_05_inksac,Organic_A,inksac,0.367,Detected,no,1.2907109049323704,-2.2683700398305247,False,False
49_14_muscle,Organic_B,muscle,0.108,Detected,no,0.23683874943555233,-0.15923675865659265,False,False
49_14_liver,Organic_B,liver,0.084,Detected,no,0.23683874943555233,-0.1832367586565926,False,False
49_14_inksac,Organic_B,inksac,0.52,Detected,no,0.23683874943555233,0.2527632413434074,False,False
49_14_stomach,Organic_B,stomach,0.211,Detected,yes,0.23683874943555233,-0.05623675865659264,False,True
49_07_muscle,Organic_B,muscle,0.09,Detected,no,0.23683874943555233,-0.17723675865659264,False,False
49_07_liver,Organic_B,liver,0.038,Detected,no,0.23683874943555233,-0.22923675865659263,False,False
49_07_inksac,Organic_B,inksac,0.077,Detected,no,0.23683874943555233,-0.19023675865659262,False,False
49_07_stomach,Organic_B,stomach,0.056,Detected,no,0.23683874943555233,-0.21123675865659264,False,False
49_11_muscle,Organic_B,muscle,0.075,Detected,no,0.23683874943555233,-0.19223675865659262,False,False
49_11_liver,Organic_B,liver,0.413,Detected,no,0.23683874943555233,0.14576324134340735,False,False
49_11_inksac,Organic_B,inksac,0.398,Detected,no,0.23683874943555233,0.1307632413434074,False,False
49_11_stomach,Organic_B,stomach,0.175,Detected,no,0.23683874943555233,-0.09223675865659264,False,False
49_12_muscle,Organic_B,muscle,0.171,Detected,no,0.23683874943555233,-0.09623675865659262,False,False
49_12_liver,Organic_B,liver,0.07,Detected,no,0.23683874943555233,-0.19723675865659263,False,False
49_12_inksac,Organic_B,inksac,0.289,Detected,no,0.23683874943555233,0.021763241343407347,False,False
49_12_stomach,Organic_B,stomach,2.5,BLOQ,no,0.23683874943555233,2.2327632413434073,False,False
49_15_muscle,Organic_B,muscle,0.117,Detected,no,0.23683874943555233,-0.15023675865659264,False,False
49_15_liver,Organic_B,liver,0.121,Detected,no,0.23683874943555233,-0.14623675865659264,False,False
49_15_inksac,Organic_B,inksac,0.608,Detected,no,0.23683874943555233,0.34076324134340735,False,False
49_15_stomach,Organic_B,stomach,2.5,BLOQ,no,0.23683874943555233,2.2327632413434073,False,False
49_10_muscle,Organic_B,muscle,0.09,Detected,no,0.23683874943555233,-0.17723675865659264,False,False
49_13_muscle,Organic_B,muscle,0.145,Detected,no,0.23683874943555233,-0.12223675865659264,False,False
49_10_liver,Organic_B,liver,0.109,Detected,no,0.23683874943555233,-0.15823675865659265,False,False
49_13_liver,Organic_B,liver,0.104,Detected,no,0.23683874943555233,-0.16323675865659265,False,False
49_10_inksac,Organic_B,inksac,0.472,Detected,no,0.23683874943555233,0.20476324134340734,False,False
49_13_inksac,Organic_B,inksac,0.231,Detected,no,0.23683874943555233,-0.03623675865659262,False,False
49_10_stomach,Organic_B,stomach,0.111,Detected,no,0.23683874943555233,-0.15623675865659264,False,False
49_13_stomach,Organic_B,stomach,2.5,BLOQ,no,0.23683874943555233,2.2327632413434073,False,False
49_08_muscle,Organic_B,muscle,0.126,Detected,no,0.23683874943555233,-0.14123675865659263,False,False
49_08_liver,Organic_B,liver,0.304,Detected,no,0.23683874943555233,0.03676324134340736,False,False
49_08_inksac,Organic_B,inksac,0.126,Detected,no,0.23683874943555233,-0.14123675865659263,False,False
49_08_stomach,Organic_B,stomach,2.5,BLOQ,no,0.23683874943555233,2.2327632413434073,False,False
60_10_muscle,Organic_B,muscle,0.032,Detected,no,0.23683874943555233,-0.23523675865659263,False,False
60_10_liver,Organic_B,liver,1.8,Detected,no,0.23683874943555233,1.5327632413434074,False,False
60_10_stomach,Organic_B,stomach,0.063,Detected,no,0.23683874943555233,-0.20423675865659263,False,False
49_06_muscle,Organic_B,muscle,0.096,Detected,no,0.23683874943555233,-0.17123675865659263,False,False
49_06_liver,Organic_B,liver,0.046,Detected,no,0.23683874943555233,-0.22123675865659265,False,False
49_06_inksac,Organic_B,inksac,0.398,Detected,no,0.23683874943555233,0.1307632413434074,False,False
49_06_stomach,Organic_B,stomach,2.5,BLOQ,no,0.23683874943555233,2.2327632413434073,False,False
60_09_muscle,Organic_B,muscle,0.02,Detected,no,0.23683874943555233,-0.24723675865659264,False,False
60_09_liver,Organic_B,liver,0.706,Detected,no,0.23683874943555233,0.43876324134340733,False,False
60_09_inksac,Organic_B,inksac,0.234,Detected,no,0.23683874943555233,-0.03323675865659262,False,False
60_09_stomach,Organic_B,stomach,0.208,Detected,no,0.23683874943555233,-0.05923675865659264,False,False
49_09_muscle,Organic_B,muscle,0.058,Detected,no,0.23683874943555233,-0.20923675865659264,False,False
49_09_liver,Organic_B,liver,0.075,Detected,no,0.23683874943555233,-0.19223675865659262,False,False
49_09_inksac,Organic_B,inksac,0.628,Detected,no,0.23683874943555233,0.36076324134340737,False,False
49_09_stomach,Organic_B,stomach,0.039,Detected,no,0.23683874943555233,-0.22823675865659263,False,False
65_07_muscle,Organic_B,muscle,0.038,Detected,no,0.23683874943555233,-0.22923675865659263,False,False
65_07_liver,Organic_B,liver,0.575,Detected,no,0.23683874943555233,0.3077632413434073,False,False
65_07_stomach,Organic_B,stomach,0.039,Detected,no,0.23683874943555233,-0.22823675865659263,False,False
